128,318, 1104, 1204, 3451, 177593, 750, 858, 2959, 475, 56782, 1041, 296, 50, 48516, 3037, 741, 3275, 3468, 1213, 914, 1089, 1221, 4973, 246, 1197, 1178, 1237, 1208, 1248, 7361
129,318, 750, 3451, 1204, 1104, 858, 898, 904, 1178, 296, 177593, 741, 48516, 50, 1213, 922, 246, 951, 56782, 1217, 1089, 1208, 1276, 1237, 912, 3275, 1221, 4973, 3468, 3508
130,3451, 750, 858, 922, 1204, 2959, 1217, 904, 1945, 177593, 1041, 741, 3275, 3468, 48516, 1104, 1276, 898, 1178, 933, 912, 4973, 3508, 951, 260, 1199, 1208, 50, 1248, 1213
131,750, 1204, 3451, 898, 2959, 904, 1217, 1178, 951, 1208, 246, 2019, 4973, 922, 912, 741, 1248, 177593, 3508, 1199, 1197, 720, 2324, 933, 5690, 3275, 1237, 475, 38061, 1198
132,750, 1104, 1204, 3451, 898, 951, 1178, 741, 922, 1217, 1213, 1208, 1276, 1136, 246, 3468, 1197, 1199, 475, 5690, 2019, 1248, 1237, 1041, 3435, 720, 1198, 930, 1223, 1252
133,750, 1204, 858, 3451, 904, 2959, 1104, 1248, 741, 177593, 1276, 1217, 951, 898, 3468, 912, 48516, 3275, 1208, 3435, 933, 5690, 56782, 1213, 3508, 2019, 1221, 4973, 1199, 260
134,318, 1104, 1204, 750, 2959, 904, 858, 741, 246, 3275, 951, 3451, 898, 177593, 48516, 1217, 50, 1199, 1213, 3468, 922, 1136, 912, 475, 3435, 1208, 1276, 5690, 1089, 4973
135,750, 1104, 1204, 3451, 904, 898, 1178, 951, 48516, 1217, 741, 246, 50, 1248, 3275, 922, 1208, 4973, 56782, 1221, 1276, 3468, 720, 475, 1089, 177593, 7361, 2019, 930, 2329
136,318, 3451, 3468, 750, 1204, 951, 1104, 858, 2959, 898, 904, 720, 3275, 922, 48516, 5690, 50, 1217, 741, 106642, 3435, 1213, 260, 4973, 56782, 1089, 246, 1136, 1276, 475
137,1104, 3451, 898, 741, 1178, 48516, 1213, 50, 3275, 1217, 1276, 177593, 1041, 4973, 1089, 1248, 720, 2019, 3468, 930, 1199, 7361, 2324, 5690, 56782, 475, 2329, 1235, 3508, 1201
138,1178, 3451, 318, 1104, 750, 1237, 858, 2959, 1204, 3508, 904, 1248, 3275, 296, 48516, 1235, 2324, 1208, 50, 951, 2202, 1213, 106642, 3266, 1276, 2019, 2571, 1199, 1089, 6350
139,318, 750, 1104, 1204, 858, 898, 904, 2959, 3451, 296, 1178, 1217, 48516, 50, 922, 246, 56782, 1136, 1213, 1221, 741, 4973, 912, 1208, 1197, 3468, 1276, 1089, 5690, 2571
140,1104, 750, 2959, 898, 904, 951, 1178, 1217, 922, 720, 741, 475, 3275, 1136, 56782, 1208, 4973, 1248, 1197, 930, 3468, 177593, 1199, 2324, 7361, 1237, 2329, 1041, 5690, 38061
141,750, 1104, 1204, 3451, 904, 898, 1178, 951, 1217, 741, 50, 922, 1213, 177593, 3275, 1221, 246, 1136, 1276, 1208, 56782, 3468, 1248, 1237, 912, 1089, 1199, 475, 7361, 2324
142,318, 1104, 1204, 750, 858, 904, 951, 2959, 898, 1178, 3451, 741, 246, 5690, 922, 48516, 3435, 1208, 912, 1213, 1041, 1276, 1248, 3275, 1221, 260, 4973, 3468, 2360, 2019
143,1104, 318, 3451, 750, 898, 177593, 1204, 858, 2959, 904, 3508, 56782, 142488, 922, 260, 48516, 296, 1233, 3275, 5690, 50, 1213, 951, 912, 1197, 1276, 57669, 1221, 914, 930
144,318, 1104, 750, 1204, 3451, 858, 904, 898, 1178, 1217, 48516, 951, 50, 741, 3275, 1213, 56782, 260, 1136, 1221, 177593, 3468, 1276, 1208, 1197, 246, 912, 1089, 922, 1199
145,750, 1204, 904, 858, 2360, 475, 2959, 898, 922, 1178, 933, 1104, 951, 1223, 912, 2019, 3451, 1208, 3201, 246, 3030, 1041, 48516, 1199, 3037, 1136, 1276, 1213, 260, 720
146,318, 898, 1204, 1104, 750, 3451, 1178, 858, 904, 2959, 1217, 3836, 720, 296, 951, 3275, 2360, 50, 27156, 1041, 1233, 1276, 3468, 922, 177593, 5690, 1237, 2019, 1221, 1136
147,318, 56782, 3451, 1204, 750, 1104, 951, 741, 2959, 858, 904, 3275, 246, 296, 1248, 50, 48516, 260, 1213, 4973, 1136, 177593, 930, 898, 475, 933, 1276, 3200, 1197, 912
148,318, 3451, 1104, 750, 951, 858, 2959, 1204, 904, 922, 48516, 296, 177593, 1217, 246, 741, 898, 1237, 3275, 50, 1213, 1221, 1178, 720, 475, 1248, 4973, 260, 56782, 912
149,177593, 318, 1217, 1204, 2959, 3468, 3451, 858, 904, 1104, 898, 296, 246, 4973, 48516, 56782, 1276, 933, 1237, 1213, 720, 50, 1089, 912, 1199, 3275, 1221, 3508, 1197, 7361
150,3451, 318, 750, 1204, 3435, 858, 904, 177593, 2959, 1104, 246, 741, 296, 1178, 48516, 930, 1945, 3508, 898, 56782, 3836, 3275, 50, 260, 4973, 908, 1276, 1221, 1136, 1237
151,318, 177593, 750, 3451, 898, 1104, 858, 1204, 2959, 904, 1237, 1217, 3468, 475, 3435, 296, 3836, 741, 48516, 106642, 3275, 1213, 50, 933, 260, 1276, 1178, 922, 951, 3508
152,1104, 898, 1204, 3451, 1178, 3468, 741, 1217, 951, 3275, 246, 4973, 1276, 1237, 1089, 1208, 5690, 56782, 922, 912, 3435, 1199, 1197, 2019, 720, 1233, 1228, 2324, 1041, 1235
153,318, 750, 3468, 1104, 5690, 951, 1217, 1204, 904, 898, 3451, 930, 56782, 1178, 1041, 1213, 1276, 922, 48516, 1248, 741, 246, 50, 38061, 3429, 2019, 2360, 1267, 3275, 1199
154,318, 3451, 1204, 750, 1104, 741, 2959, 858, 904, 475, 3468, 930, 3037, 296, 1237, 48516, 2160, 1213, 246, 7371, 1089, 5690, 1217, 951, 50, 1197, 1208, 898, 260, 56782
155,1104, 318, 750, 898, 858, 904, 1204, 3451, 56782, 3435, 48516, 296, 951, 50, 1178, 741, 1213, 1237, 177593, 246, 3508, 2324, 1136, 1208, 1221, 1089, 1276, 912, 930, 1199
156,1104, 3451, 2959, 1178, 48516, 246, 951, 3275, 741, 177593, 5690, 56782, 1197, 7361, 720, 2324, 38061, 2329, 475, 1196, 1233, 1201, 1235, 1041, 3435, 5618, 3508, 2160, 57669, 106642
157,318, 750, 1104, 1204, 1217, 898, 3468, 858, 1283, 741, 246, 904, 1235, 2160, 56782, 922, 296, 260, 1276, 3451, 1197, 1248, 2019, 1213, 50, 1178, 105504, 4973, 142488, 1221
158,1104, 318, 1178, 750, 3451, 858, 720, 2959, 1204, 142488, 1217, 296, 177593, 898, 904, 951, 3275, 3200, 48516, 1221, 1276, 933, 1199, 106642, 50, 260, 1136, 1208, 1213, 1197
159,1104, 750, 3451, 898, 1204, 904, 858, 3468, 246, 3275, 951, 741, 56782, 50, 1178, 260, 1136, 1217, 4973, 48516, 1213, 2019, 912, 1208, 922, 1276, 1221, 1089, 177593, 930
160,318, 1104, 750, 1204, 898, 741, 177593, 3451, 951, 56782, 48516, 1217, 1178, 720, 1136, 3275, 922, 930, 4973, 3435, 1089, 246, 1197, 912, 5690, 7361, 475, 1237, 1252, 1201
161,750, 1204, 898, 858, 904, 922, 3451, 177593, 1104, 2959, 246, 56782, 106642, 296, 3030, 1217, 1178, 1197, 260, 4973, 912, 951, 1213, 5690, 50, 3435, 48516, 866, 7361, 741
162,3451, 1104, 750, 1204, 858, 904, 898, 2959, 1276, 246, 741, 922, 3435, 1041, 1213, 48516, 1136, 1208, 4973, 260, 912, 5690, 1221, 1089, 1223, 951, 1197, 1178, 1237, 56782
163,318, 750, 930, 898, 741, 858, 904, 1204, 177593, 2959, 1178, 3275, 1248, 951, 296, 3451, 1213, 4973, 48516, 908, 1197, 50, 2019, 1136, 1276, 7361, 1221, 1089, 1208, 1237
164,318, 750, 3451, 858, 1104, 1178, 2959, 1204, 904, 898, 177593, 296, 48516, 922, 50, 1136, 1276, 1213, 260, 951, 741, 1221, 1237, 1089, 4973, 1208, 56782, 2571, 1235, 57669
165,318, 750, 1104, 1204, 3451, 2959, 904, 898, 1237, 296, 48516, 741, 1178, 1217, 177593, 50, 1213, 3275, 475, 922, 246, 1208, 1136, 951, 4973, 1089, 56782, 260, 912, 7361
166,750, 1104, 1204, 3451, 898, 1217, 1178, 741, 951, 922, 1213, 246, 3275, 1136, 1208, 56782, 912, 1248, 475, 177593, 1199, 720, 930, 1237, 2019, 1233, 3435, 1041, 3508, 38061
167,1104, 1204, 3451, 858, 898, 904, 2959, 1178, 1217, 177593, 48516, 50, 246, 922, 951, 1213, 3468, 1237, 912, 741, 1221, 56782, 4973, 1208, 5690, 933, 1276, 1089, 930, 1199
168,318, 1104, 1204, 3451, 898, 2959, 904, 177593, 741, 1178, 3468, 48516, 50, 3275, 1217, 475, 56782, 260, 1136, 1199, 720, 7361, 246, 1237, 1197, 3508, 933, 2571, 951, 2324
169,750, 1104, 1204, 3451, 858, 898, 904, 2959, 1178, 296, 951, 48516, 50, 741, 922, 1217, 3275, 177593, 1213, 260, 1276, 1208, 912, 1221, 246, 4973, 1089, 1237, 475, 3508
170,1104, 898, 750, 858, 3451, 1204, 904, 2959, 1237, 48516, 5690, 475, 177593, 50, 1217, 1213, 930, 2019, 1221, 922, 56782, 912, 3275, 2324, 1136, 1199, 741, 260, 1208, 1089
171,750, 3451, 1204, 898, 2959, 904, 1178, 1217, 246, 5690, 48516, 50, 922, 1213, 741, 4973, 3275, 1248, 2019, 951, 1221, 1041, 38061, 912, 106642, 3468, 7361, 2324, 1199, 2571
172,720, 318, 750, 1104, 1204, 858, 1178, 3451, 3468, 2959, 1217, 475, 1248, 741, 1276, 3435, 3030, 904, 296, 48516, 2160, 162, 260, 1221, 1199, 951, 8132, 1208, 1213, 306
173,318, 1104, 1204, 750, 3451, 858, 2959, 922, 904, 1178, 720, 48516, 930, 951, 898, 1276, 1213, 56782, 1199, 912, 3275, 1208, 741, 1221, 2324, 260, 50, 3508, 1197, 1089
174,318, 3451, 750, 1104, 1204, 858, 2959, 3468, 904, 898, 177593, 1217, 720, 951, 741, 1276, 1041, 48516, 106642, 1213, 1248, 1178, 246, 3275, 930, 1208, 4973, 1197, 260, 1089
175,318, 1104, 898, 750, 3451, 741, 858, 2959, 1283, 1204, 2019, 38061, 1237, 1248, 904, 7008, 296, 50, 951, 720, 1089, 260, 1217, 2788, 3508, 1276, 1213, 3468, 1136, 3435
176,3451, 750, 1104, 951, 858, 904, 2959, 1204, 922, 3435, 1223, 898, 1217, 3275, 50, 48516, 741, 1136, 2360, 260, 1178, 1221, 1213, 56782, 1041, 177593, 4973, 1199, 1208, 912
177,1204, 1178, 951, 1217, 741, 1208, 3468, 177593, 1276, 4973, 1199, 475, 1237, 56782, 1248, 2019, 2324, 3030, 720, 1233, 2329, 930, 5690, 3435, 3508, 1041, 933, 1201, 38061, 5618
178,750, 1104, 858, 1204, 3451, 904, 898, 951, 177593, 1217, 3275, 1178, 48516, 1237, 741, 246, 5690, 3468, 1221, 922, 912, 1136, 930, 1089, 260, 1197, 1276, 1208, 1248, 1233
179,750, 1204, 858, 2959, 3451, 904, 1104, 1178, 898, 48516, 1276, 1217, 475, 741, 50, 56782, 177593, 1213, 260, 922, 1136, 912, 1199, 1221, 4973, 1237, 1089, 1208, 1197, 246
180,318, 750, 1178, 951, 898, 1104, 1235, 858, 904, 1204, 741, 930, 56782, 246, 296, 1223, 1217, 50, 177593, 3037, 1267, 1041, 48516, 4973, 1221, 142488, 3266, 1208, 3468, 7361
181,318, 750, 1104, 1204, 898, 858, 2959, 3451, 904, 951, 741, 1178, 48516, 720, 1213, 56782, 50, 922, 1276, 475, 1136, 260, 4973, 1221, 912, 3275, 1208, 1089, 1197, 1217
182,3451, 898, 1217, 951, 1178, 48516, 56782, 922, 1248, 1276, 246, 177593, 3468, 2324, 930, 2019, 1041, 3508, 1201, 38061, 57669, 3030, 933, 58559, 1235, 3435, 2160, 1223, 168252, 106642
183,318, 1104, 1204, 3451, 750, 904, 951, 741, 5690, 898, 2959, 3468, 922, 1178, 3275, 48516, 296, 50, 260, 1213, 1276, 912, 1136, 1221, 246, 4973, 720, 1252, 1208, 1197
184,1104, 318, 750, 1204, 858, 3451, 904, 898, 2959, 1248, 720, 951, 741, 296, 1217, 48516, 912, 50, 1237, 260, 3508, 1221, 177593, 1136, 1213, 4973, 1208, 908, 3275, 1252
185,318, 1104, 3451, 1204, 750, 951, 904, 858, 2959, 741, 898, 296, 3275, 922, 50, 3435, 1221, 1208, 1136, 1213, 48516, 4973, 246, 56782, 1178, 260, 1197, 1217, 1089, 912
186,318, 1104, 858, 2959, 904, 3451, 296, 741, 951, 48516, 50, 1217, 1178, 246, 1213, 177593, 922, 1276, 3468, 1221, 4973, 1208, 1089, 912, 3275, 56782, 475, 930, 1237, 1199
187,1104, 1204, 3451, 858, 898, 904, 951, 1178, 48516, 1276, 1213, 1248, 1208, 3275, 1217, 4973, 1221, 246, 720, 1041, 177593, 56782, 1197, 2019, 2324, 475, 1237, 930, 3508, 5690
188,318, 1204, 1104, 750, 858, 2959, 3451, 922, 177593, 1217, 5690, 1178, 741, 296, 48516, 50, 1213, 260, 1248, 3275, 246, 1221, 1197, 1223, 4973, 951, 56782, 720, 1199, 1208
189,750, 1104, 1204, 1217, 858, 475, 922, 5690, 3451, 720, 898, 296, 3030, 1178, 56782, 142488, 1276, 3435, 904, 1213, 3275, 4144, 50, 1208, 912, 1199, 1221, 1267, 260, 4973
190,750, 1104, 898, 1204, 3451, 904, 1178, 741, 177593, 951, 296, 1217, 475, 48516, 1213, 1237, 246, 50, 1208, 3468, 1089, 930, 260, 1197, 1136, 1248, 2019, 1199, 56782, 912
191,1104, 750, 1217, 1204, 858, 904, 2959, 898, 741, 1178, 3468, 1208, 933, 3275, 48516, 1213, 2019, 56782, 177593, 475, 1089, 930, 1136, 3451, 1199, 1221, 912, 260, 1197, 7361
192,318, 898, 1104, 750, 1204, 858, 2959, 904, 56782, 3451, 741, 177593, 48516, 1136, 1221, 1283, 1199, 1178, 1041, 50, 5500, 1213, 1197, 260, 1208, 2571, 246, 1089, 2324, 3037
193,3451, 1104, 750, 1204, 3030, 56782, 904, 933, 3435, 922, 720, 475, 898, 50, 1276, 951, 1213, 2019, 1221, 2324, 3508, 1178, 48516, 1136, 2160, 1217, 1208, 3468, 912, 3275
194,318, 3451, 750, 1204, 1104, 904, 858, 2959, 3468, 246, 898, 3266, 1178, 296, 3201, 741, 50, 3030, 930, 1233, 1136, 1276, 38061, 48516, 2360, 3435, 1041, 933, 2019, 1213
195,1104, 750, 1204, 3451, 898, 858, 2959, 951, 741, 1178, 720, 930, 48516, 3275, 3468, 1136, 1217, 912, 4973, 1221, 1197, 475, 56782, 246, 1276, 177593, 2019, 1237, 3508, 1199
196,1104, 318, 951, 750, 2959, 858, 1204, 1217, 1178, 898, 475, 904, 741, 3030, 296, 922, 56782, 2360, 106642, 48516, 3451, 50, 3508, 1221, 1213, 3275, 4973, 1089, 260, 1262
197,1104, 1204, 750, 3451, 898, 2959, 904, 741, 951, 246, 1178, 1276, 1136, 48516, 57669, 260, 1221, 912, 2019, 3030, 4973, 1208, 922, 720, 3468, 1235, 1245, 2324, 1198, 3508
198,1104, 1204, 858, 898, 1178, 904, 3451, 741, 246, 922, 48516, 3275, 951, 1217, 1136, 5690, 3508, 56782, 930, 3468, 1208, 1237, 1276, 475, 177593, 1199, 7361, 720, 3836, 57669
199,1104, 2959, 3451, 898, 741, 246, 922, 951, 1221, 3275, 720, 5690, 930, 1248, 1041, 3468, 1199, 177593, 1237, 475, 1252, 2019, 2324, 38061, 2160, 1235, 5618, 1225, 1201, 933
200,750, 1104, 3451, 1204, 858, 904, 898, 1178, 177593, 48516, 1217, 922, 50, 741, 951, 246, 3275, 1221, 912, 1276, 720, 56782, 1208, 1136, 1089, 475, 1237, 1199, 1248, 1233
201,318, 750, 1104, 3451, 1204, 898, 858, 2959, 904, 1178, 1217, 3275, 177593, 48516, 50, 720, 56782, 475, 246, 741, 1136, 3030, 1208, 4973, 5690, 1221, 1089, 3468, 951, 912
202,3451, 1104, 898, 904, 1178, 951, 48516, 1213, 56782, 1217, 177593, 3275, 922, 720, 4973, 930, 475, 3468, 5690, 1237, 2324, 7361, 2019, 2329, 1248, 1041, 38061, 1252, 1233, 3435
203,750, 922, 858, 1217, 246, 2959, 741, 904, 1204, 1104, 930, 898, 1178, 3451, 1248, 177593, 912, 48516, 3275, 5690, 1237, 951, 933, 50, 1213, 1276, 3200, 1199, 1233, 260
204,318, 750, 898, 1104, 3451, 904, 1204, 56782, 741, 951, 48516, 177593, 50, 1217, 1248, 3275, 1213, 3200, 260, 922, 1235, 912, 105504, 246, 2019, 1221, 1197, 1199, 1223, 1148
205,318, 1041, 750, 1104, 3451, 898, 858, 904, 2959, 741, 3266, 48516, 3435, 296, 1204, 930, 951, 1233, 3468, 1248, 2019, 2324, 2360, 246, 3508, 1276, 1136, 928, 1213, 1208
206,318, 750, 177593, 858, 1204, 3451, 898, 930, 951, 1104, 3508, 2959, 904, 296, 1217, 1136, 741, 1252, 922, 56782, 1221, 48516, 50, 1213, 4973, 260, 912, 1208, 933, 475
207,318, 750, 741, 858, 1104, 3451, 1204, 2959, 904, 3030, 177593, 4144, 168252, 1217, 296, 3275, 1237, 246, 3508, 2160, 1208, 48516, 1203, 5690, 912, 922, 1213, 933, 56782, 4973
208,1104, 318, 750, 475, 904, 2959, 858, 898, 3468, 5690, 1041, 1204, 6787, 296, 1245, 48516, 246, 1276, 1199, 1217, 2160, 1136, 930, 56782, 1235, 1178, 50, 922, 1213, 260
209,750, 1204, 1104, 3451, 858, 904, 898, 741, 951, 1178, 1217, 296, 56782, 50, 3275, 4973, 48516, 1213, 1221, 1208, 246, 1199, 922, 1136, 38061, 1233, 7361, 260, 1197, 912
210,318, 750, 3451, 1104, 1204, 2959, 858, 904, 898, 1217, 1178, 246, 3468, 951, 922, 48516, 3275, 50, 177593, 1213, 1237, 5690, 4973, 1136, 720, 741, 1089, 1208, 1197, 1276
211,750, 1104, 1204, 904, 898, 3451, 1178, 48516, 1217, 177593, 246, 741, 1213, 951, 56782, 1208, 912, 1276, 3275, 1089, 4973, 922, 1197, 475, 3468, 1199, 7361, 930, 3508, 5690
212,1104, 1204, 3451, 858, 904, 898, 1178, 951, 741, 48516, 246, 922, 50, 1213, 3275, 1276, 1217, 1208, 4973, 1221, 1237, 912, 56782, 1089, 3468, 1197, 720, 930, 1199, 7361
213,318, 750, 1104, 1204, 2959, 904, 898, 3451, 741, 296, 1217, 50, 48516, 1213, 1178, 246, 3468, 1136, 1208, 260, 475, 951, 1089, 1221, 1199, 3275, 4973, 1276, 922, 1197
214,318, 1104, 750, 951, 1178, 1204, 3451, 922, 858, 898, 2959, 177593, 1276, 296, 904, 246, 106642, 1213, 912, 260, 3275, 57669, 1208, 48516, 50, 4973, 1237, 1041, 1136, 3429
215,1104, 750, 1204, 3451, 858, 898, 904, 177593, 922, 951, 3030, 3275, 246, 48516, 1213, 1237, 475, 1136, 1199, 930, 1217, 933, 1276, 1221, 3508, 1178, 741, 5690, 3435, 2571
216,318, 750, 1104, 3451, 1204, 858, 904, 2959, 1178, 296, 177593, 48516, 475, 3275, 50, 1248, 1213, 1208, 741, 260, 1221, 912, 1276, 4973, 1089, 1199, 246, 7361, 2571, 3030
217,318, 750, 1104, 1204, 3451, 2959, 904, 898, 951, 1178, 48516, 741, 922, 177593, 246, 1217, 1213, 3275, 56782, 1276, 3468, 1208, 4973, 912, 1237, 1197, 5690, 475, 2324, 930
218,318, 1204, 1104, 3451, 858, 3030, 1217, 5690, 177593, 2959, 3508, 741, 898, 1178, 922, 904, 720, 296, 951, 48516, 930, 3435, 3275, 1208, 1221, 1041, 106642, 1136, 4973, 1213
219,1104, 750, 1204, 3451, 898, 1178, 246, 922, 475, 912, 3468, 1217, 56782, 1208, 4973, 951, 1248, 1276, 5690, 2019, 1199, 177593, 720, 1237, 2324, 1233, 1252, 1201, 3435, 2160
220,750, 1204, 3451, 1104, 904, 1178, 898, 922, 48516, 741, 951, 246, 1221, 1136, 1237, 1276, 1208, 177593, 4973, 2324, 720, 1199, 2019, 1217, 56782, 7361, 1223, 3275, 3508, 5690
221,3451, 1178, 48516, 1217, 741, 246, 1221, 177593, 260, 475, 3275, 56782, 3468, 720, 1248, 1237, 2324, 2329, 38061, 1196, 5690, 3508, 5618, 1228, 2160, 58559, 1262, 57669, 4226, 3030
222,318, 1104, 750, 1204, 3451, 904, 898, 741, 951, 1178, 922, 1217, 246, 260, 1276, 56782, 930, 912, 1136, 1237, 3468, 3275, 1197, 7361, 177593, 1248, 1199, 475, 5690, 720
223,750, 3451, 1104, 1204, 858, 2959, 904, 177593, 898, 1248, 3275, 951, 1276, 50, 56782, 741, 1213, 1178, 720, 1221, 246, 1197, 1199, 1208, 912, 3468, 475, 2019, 1089, 2324
224,1204, 318, 3451, 898, 750, 1178, 904, 2959, 1104, 1217, 296, 930, 50, 48516, 1136, 162, 951, 3275, 741, 5690, 1276, 56782, 475, 1223, 720, 1213, 2571, 3836, 57669, 4973
225,318, 750, 1204, 3451, 858, 1104, 2959, 898, 3030, 475, 1178, 1248, 904, 1217, 296, 5690, 922, 246, 951, 48516, 50, 1213, 1276, 912, 720, 56782, 38061, 1233, 4973, 260
226,318, 750, 1104, 858, 3451, 898, 904, 1217, 1178, 741, 951, 50, 922, 1213, 1208, 246, 1221, 4973, 1089, 1199, 912, 475, 1248, 720, 5690, 3468, 177593, 56782, 2019, 1041
227,1104, 1204, 3451, 904, 951, 898, 741, 48516, 1178, 1237, 50, 177593, 1213, 3275, 922, 1208, 1217, 3468, 246, 1276, 1089, 4973, 1136, 1221, 2324, 1199, 7361, 1197, 475, 2329
228,1204, 750, 177593, 898, 106642, 1104, 3451, 1217, 2959, 904, 3468, 720, 1178, 930, 296, 2019, 3275, 741, 475, 246, 5690, 1213, 1208, 1197, 48516, 1136, 162, 951, 1041, 1221
229,750, 1204, 1104, 3451, 858, 898, 2959, 904, 951, 741, 922, 48516, 1178, 50, 246, 1276, 1136, 4973, 260, 1213, 1197, 1089, 1208, 3468, 1221, 2571, 912, 1217, 3275, 930
230,750, 1204, 1104, 3451, 858, 898, 904, 177593, 1178, 246, 296, 48516, 1237, 50, 1213, 1276, 930, 260, 106642, 1136, 741, 720, 951, 475, 1197, 1217, 1208, 3468, 4973, 1221
231,318, 1104, 177593, 750, 933, 1178, 1204, 2959, 720, 922, 106642, 904, 3275, 1217, 951, 1237, 48516, 3030, 3508, 1213, 898, 50, 3451, 246, 5690, 912, 1208, 475, 1248, 1199
232,750, 1104, 1204, 3451, 904, 898, 741, 1178, 50, 951, 1213, 246, 1276, 177593, 1217, 1221, 3468, 4973, 1208, 922, 56782, 1089, 912, 1199, 1237, 475, 5690, 2019, 930, 2324
233,750, 1204, 3451, 1104, 904, 898, 246, 1217, 1276, 1178, 1248, 1213, 56782, 260, 475, 5690, 922, 1208, 1221, 741, 912, 1197, 951, 3275, 1199, 3468, 930, 2019, 720, 1198
234,318, 750, 3451, 1104, 1204, 858, 2959, 898, 904, 1217, 296, 177593, 1178, 48516, 951, 741, 3435, 246, 50, 1213, 1221, 1199, 56782, 1136, 922, 4973, 1208, 912, 1197, 3275
235,1104, 750, 1204, 1178, 858, 904, 2959, 3451, 898, 741, 922, 1217, 50, 5690, 951, 1213, 48516, 3275, 912, 1136, 1208, 56782, 1237, 1089, 260, 1276, 1221, 3508, 1248, 1197
236,1104, 318, 1204, 1217, 750, 858, 2959, 898, 5690, 904, 1041, 3468, 928, 1136, 3451, 296, 246, 1213, 50, 1237, 48516, 951, 741, 6787, 4973, 475, 1089, 7361, 1221, 2329
237,1204, 750, 1104, 858, 3451, 1178, 2959, 904, 3468, 741, 56782, 951, 296, 898, 48516, 1248, 1217, 1223, 1213, 3275, 1221, 1136, 260, 1208, 4973, 1197, 1267, 475, 1201, 1089
238,318, 1204, 750, 1178, 1104, 177593, 2959, 951, 904, 741, 898, 1199, 296, 48516, 1213, 1217, 50, 1208, 1089, 3275, 1136, 2324, 3451, 1237, 4973, 475, 3435, 1276, 922, 1197
239,1104, 750, 1204, 3451, 904, 898, 1178, 741, 951, 1217, 246, 922, 3468, 177593, 1276, 4973, 912, 56782, 5690, 720, 930, 1199, 1237, 7361, 2324, 2019, 1233, 3508, 1248, 1041
240,750, 1104, 898, 3451, 858, 1204, 904, 2959, 1178, 1217, 48516, 741, 50, 1213, 951, 260, 246, 475, 1136, 4973, 1221, 1089, 922, 56782, 2019, 1197, 912, 1208, 1237, 3275
241,750, 1104, 3451, 1204, 904, 951, 1217, 930, 1178, 898, 48516, 246, 177593, 1213, 1136, 260, 1208, 1041, 3275, 475, 741, 1276, 1197, 922, 912, 3468, 1089, 1199, 1237, 3435
242,1204, 750, 3451, 858, 1104, 898, 475, 1178, 2959, 904, 1233, 5690, 56782, 50, 1213, 3030, 48516, 3037, 912, 1221, 3435, 260, 1199, 1208, 1136, 3275, 2324, 933, 1197, 177593
243,3451, 318, 750, 1104, 177593, 858, 1178, 898, 1204, 904, 2959, 933, 475, 2360, 246, 296, 3275, 1223, 48516, 1136, 57669, 2019, 1208, 50, 106642, 260, 922, 1213, 1221, 1197
244,318, 750, 1204, 1104, 898, 858, 904, 2959, 3451, 296, 1217, 246, 1041, 50, 48516, 951, 1178, 260, 922, 1136, 5690, 1213, 1221, 2019, 741, 930, 912, 1208, 1276, 4973
245,318, 1204, 1217, 750, 898, 56782, 904, 2959, 3451, 741, 1178, 1104, 296, 4973, 50, 1199, 5690, 177593, 1136, 1213, 2360, 142488, 1221, 1197, 475, 260, 7361, 48516, 1089, 3030
246,318, 750, 1104, 1204, 3451, 858, 898, 904, 1217, 951, 1178, 48516, 922, 1213, 741, 246, 1136, 177593, 1276, 3275, 1248, 1221, 1208, 1237, 1089, 912, 1197, 3468, 1199, 56782
247,750, 1104, 1204, 3451, 904, 898, 951, 741, 1178, 56782, 1217, 3468, 177593, 246, 1208, 1248, 4973, 5690, 1276, 475, 930, 1199, 720, 922, 1237, 1233, 3508, 2160, 2019, 1252
248,318, 750, 1204, 951, 3451, 858, 1104, 898, 904, 2959, 922, 56782, 296, 48516, 741, 50, 1213, 1178, 1136, 912, 1276, 246, 4973, 1199, 1208, 3468, 1089, 1221, 1041, 1197
249,1104, 1204, 3451, 898, 741, 1217, 951, 922, 246, 1208, 1276, 1136, 177593, 3468, 4973, 475, 1237, 1197, 930, 5690, 1248, 2324, 2019, 720, 1041, 1252, 1233, 3508, 3435, 5618
250,750, 1204, 858, 898, 177593, 2959, 1217, 904, 922, 741, 951, 1248, 296, 1178, 3451, 48516, 50, 2019, 1223, 1104, 1213, 260, 1208, 933, 3275, 1221, 4973, 3508, 1199, 6460
251,1104, 750, 1204, 177593, 858, 904, 3451, 1237, 1041, 898, 922, 741, 50, 246, 1283, 48516, 1262, 1213, 912, 1276, 3468, 3275, 1233, 1136, 106642, 933, 1209, 3681, 951, 306
252,318, 1204, 750, 904, 858, 3451, 2959, 1104, 951, 296, 930, 56782, 898, 246, 48516, 933, 50, 1213, 1041, 1136, 1221, 1223, 260, 7361, 741, 4973, 1248, 922, 912, 1208
253,318, 1104, 1204, 750, 3451, 741, 858, 2959, 904, 922, 246, 296, 951, 1041, 1217, 56782, 898, 3275, 720, 48516, 5690, 50, 1178, 3468, 1276, 1208, 1213, 260, 1136, 1221
254,1104, 750, 1204, 3451, 1178, 898, 741, 246, 951, 1217, 3275, 922, 1213, 1208, 56782, 1221, 1136, 5690, 1199, 3468, 1276, 912, 1197, 2019, 177593, 720, 1041, 2324, 3435, 1233
